(0.0, 0.0, 2.0, 2.0, 2.0, 1.0, 2.0, 1.0, 1.0): 1
(0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5005345488713329
(0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5008974822153798
(0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0): 0.5105705
(2.0, 2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0): 0.48363322555
(2.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0): 0
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0): 0.49928020328367634
(0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0): 0.5001912425282826
(0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 0.0): 0.5
(0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 1.0): 0.5
(0.0, 0.0, 1.0, 2.0, 0.0, 2.0, 0.0, 2.0, 1.0): 0.5
(0.0, 0.0, 1.0, 2.0, 0.0, 2.0, 1.0, 2.0, 1.0): 0.55
(0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 1.0, 2.0, 1.0): 1
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0): 0.5005261301465448
(0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0): 0.5
(0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0): 0.5
(0.0, 2.0, 2.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0): 0.5
(0.0, 2.0, 2.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0): 0.5
(0.0, 2.0, 2.0, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0): 0.5
(1.0, 2.0, 2.0, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0): 0.55
(1.0, 2.0, 2.0, 2.0, 1.0, 0.0, 1.0, 1.0, 2.0): 0.55
(1.0, 2.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0): 0.5
(0.0, 2.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0): 0.5
(0.0, 2.0, 0.0, 2.0, 0.0, 1.0, 1.0, 0.0, 0.0): 0.5
(2.0, 2.0, 0.0, 2.0, 0.0, 1.0, 1.0, 0.0, 0.0): 0.5
(2.0, 2.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0, 0.0): 0.5
(2.0, 2.0, 0.0, 2.0, 2.0, 1.0, 1.0, 1.0, 0.0): 0.45
(2.0, 2.0, 0.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0): 0
(2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.49510612208057236
(0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.49917381703778607
(0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.4981487897843375
(0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0): 0.4980652226637526
(0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0): 0.49944358199023603
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0): 0.4999999999999991
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.4888910079087275
(1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5005037002806725
(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.506803875943216
(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.5004976413028095
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0): 0.5000000001751896
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0): 0.5004933656300552
(1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.4987300856523792
(1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0): 0.5
(1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0): 0.5
(1.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 1.0, 0.0): 0.5
(1.0, 0.0, 2.0, 1.0, 2.0, 2.0, 0.0, 1.0, 0.0): 0.55
(1.0, 2.0, 2.0, 1.0, 2.0, 2.0, 0.0, 1.0, 0.0): 0.45
(1.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0, 1.0, 0.0): 0
(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0): 0.5
(0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 2.0, 0.0): 0.49966423557620004
(0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 2.0, 0.0): 0.5
(0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 2.0, 2.0): 0.45
(0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 1.0, 2.0, 2.0): 0
(0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0): 0.5007562676724179
(0.0, 0.0, 0.0, 2.0, 2.0, 1.0, 0.0, 0.0, 0.0): 0.5
(0.0, 0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 0.0, 0.0): 0.5
(2.0, 0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 0.0, 0.0): 0.5
(2.0, 0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0, 0.0): 0.55
(2.0, 2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0, 0.0): 0.45
(2.0, 2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0, 1.0): 0
(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0): 0.5
(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0): 0.5
(0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 2.0): 0.5
(0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 2.0, 2.0): 0.5
(1.0, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 2.0, 2.0): 0.5
(1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 0.0, 2.0, 2.0): 0.5
(1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 0.0, 2.0, 2.0): 0.55
(1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 2.0, 2.0): 1
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0): 0.4989235230037566
(0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0): 0.5
(2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0): 0.5
(2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0): 0.5
(2.0, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0, 2.0, 1.0): 0.5
(2.0, 1.0, 0.0, 2.0, 0.0, 1.0, 1.0, 2.0, 1.0): 0.5
(2.0, 1.0, 2.0, 2.0, 0.0, 1.0, 1.0, 2.0, 1.0): 0.5
(2.0, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 2.0, 1.0): 0.5
(1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0): 0.5
(1.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 2.0, 2.0): 0.5
(1.0, 0.0, 1.0, 2.0, 0.0, 1.0, 0.0, 2.0, 2.0): 0.5
(1.0, 2.0, 1.0, 2.0, 0.0, 1.0, 0.0, 2.0, 2.0): 0.5
(1.0, 2.0, 1.0, 2.0, 1.0, 1.0, 0.0, 2.0, 2.0): 0.55
(1.0, 2.0, 1.0, 2.0, 1.0, 1.0, 2.0, 2.0, 2.0): 1
(1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(1.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.5
(1.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0): 0.5
(1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0): 0.5
(1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0): 0.5
(1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0): 0.5
(1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.4823825
(1.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(1.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0): 0.5
(1.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0): 0.5
(1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0): 0.5
(1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0): 0.5
(1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5
(1.0, 2.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0): 0.5
(1.0, 2.0, 0.0, 1.0, 0.0, 0.0, 2.0, 1.0, 0.0): 0.5
(1.0, 2.0, 2.0, 1.0, 0.0, 0.0, 2.0, 1.0, 0.0): 0.5
(1.0, 2.0, 2.0, 1.0, 0.0, 1.0, 2.0, 1.0, 0.0): 0.55
(1.0, 2.0, 2.0, 1.0, 2.0, 1.0, 2.0, 1.0, 0.0): 1
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0): 0.5009349425
(0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 2.0, 1.0): 0.5117802755000002
(0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 1.0, 2.0, 1.0): 0.55
(0.0, 0.0, 0.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0): 0.5
(0.0, 1.0, 0.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0): 0.5
(0.0, 1.0, 2.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0): 0.5
(1.0, 1.0, 2.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0): 0.5
(0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0): 0.5000104066077995
(0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 0.0): 0.5
(0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 1.0): 0.5
(0.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0): 0.5
(1.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0): 0.49500000000000005
(1.0, 1.0, 0.0, 2.0, 2.0, 2.0, 0.0, 2.0, 1.0): 1
(2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(2.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0): 0.5
(2.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 0.0): 0.5
(2.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 1.0): 0.5
(2.0, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 2.0, 1.0): 0.45
(2.0, 0.0, 0.0, 1.0, 2.0, 1.0, 1.0, 2.0, 1.0): 0.55
(2.0, 2.0, 0.0, 1.0, 2.0, 1.0, 1.0, 2.0, 1.0): 1
(0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5
(1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5
(0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5
(0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5
(0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0): 0.5
(0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0): 0.5
(0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0): 0.5
(0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0): 0.5
(2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5
(0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5
(0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5
(0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0): 0.5
(0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0): 0.5
(0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0): 0.5
(0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0): 0.5
(0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 2.0): 0.5
(0.0, 1.0, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 2.0): 0.5
(0.0, 1.0, 0.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0): 0.45
(0.0, 1.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0): 0
(2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0): 0.5
(2.0, 1.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0): 0.5
(2.0, 0.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0): 0.5
(2.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0): 0.495
(2.0, 0.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 0.0): 0.5
(2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 1.0, 0.0): 0.5
(2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 1.0): 0.5
(2.0, 2.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0): 0.5
(2.0, 0.0, 2.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0): 0.5
(2.0, 0.0, 0.0, 1.0, 2.0, 0.0, 2.0, 0.0, 0.0): 0.5
(2.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 0.0): 0.5
(2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0): 0.5
(2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 2.0): 0.5
(2.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0, 2.0, 0.0): 0.5
(2.0, 0.0, 1.0, 1.0, 1.0, 0.0, 2.0, 2.0, 0.0): 0.55
(2.0, 0.0, 1.0, 1.0, 1.0, 0.0, 2.0, 2.0, 2.0): 1
(0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0): 0.505
(2.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0): 0.5
(2.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 2.0): 0.5
(2.0, 0.0, 1.0, 2.0, 0.0, 1.0, 0.0, 1.0, 2.0): 0.5
(2.0, 0.0, 1.0, 2.0, 0.0, 1.0, 1.0, 1.0, 2.0): 0.5
(2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 1.0, 1.0, 2.0): 0.45
(2.0, 2.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0): 0
(2.0, 2.0, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 2.0): 1
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0): 0.5007503882914164
(0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0): 0.5
(0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 1.0): 0.5
(0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 2.0, 1.0, 1.0): 0.5
(0.0, 2.0, 2.0, 0.0, 1.0, 0.0, 2.0, 1.0, 1.0): 0.5
(0.0, 2.0, 2.0, 0.0, 1.0, 2.0, 2.0, 1.0, 1.0): 0.45
(1.0, 2.0, 2.0, 0.0, 1.0, 2.0, 2.0, 1.0, 1.0): 0
(0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.5012243388272265
(0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0): 0.5
(0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0): 0.4999597316245296
(0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0): 0.5
(2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0): 0.5
(0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0): 0.5
(0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0): 0.5
(0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5
(2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0): 0.5
(0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0): 0.5
(0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0): 0.5
(0.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0): 0.5
(0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0): 0.49586855
(0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0): 0.5
(0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0): 0.5001854533327296
(1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0): 0.5
(0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0): 0.5
(0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0): 0.5
(0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0): 0.5018357919871265
(0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0): 0.5000623295
(0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0): 0.50044955
(0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0): 0.5
(0.0, 1.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0): 0.5
(0.0, 1.0, 2.0, 0.0, 0.0, 2.0, 0.0, 2.0, 1.0): 0.5
(1.0, 1.0, 2.0, 0.0, 0.0, 2.0, 0.0, 2.0, 1.0): 0.5
(1.0, 1.0, 2.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0): 0.5
(1.0, 1.0, 2.0, 0.0, 2.0, 2.0, 1.0, 2.0, 1.0): 0.55
(1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 1.0, 2.0, 1.0): 1
(2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5000333
(2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(2.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0): 0.5
(2.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0): 0.5
(2.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 2.0, 1.0): 0.5
(2.0, 1.0, 1.0, 0.0, 2.0, 0.0, 1.0, 2.0, 1.0): 0.5000000019233323
(2.0, 1.0, 1.0, 0.0, 2.0, 2.0, 1.0, 2.0, 1.0): 0.5000000000910519
(2.0, 1.0, 1.0, 1.0, 2.0, 2.0, 1.0, 2.0, 1.0): 0.5
(0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0): 0.5
(1.0, 0.0, 2.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0): 0.5
(1.0, 0.0, 2.0, 2.0, 0.0, 1.0, 0.0, 0.0, 2.0): 0.500266342535
(1.0, 0.0, 2.0, 2.0, 0.0, 1.0, 0.0, 1.0, 2.0): 0.500405
(1.0, 0.0, 2.0, 2.0, 2.0, 1.0, 0.0, 1.0, 2.0): 0.5
(1.0, 0.0, 2.0, 2.0, 2.0, 1.0, 1.0, 1.0, 2.0): 0.5
(1.0, 2.0, 2.0, 2.0, 2.0, 1.0, 1.0, 1.0, 2.0): 0.5
(2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0): 0.4978882518772845
(0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0): 0.4991211105768275
(0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0): 0.5
(0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0): 0.5000000002343233
(0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0): 0.4740270998234336
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0): 0.49997878609999996
(1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0): 0.5
(0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0): 0.5
(0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0): 0.5
(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0): 0.5
(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0): 0.5
(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0): 0.5
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0): 0.5
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0): 0.5
(1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0): 0.5000000000468807
(1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 2.0): 0.48587852317595004
(1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 2.0): 0.45927
(1.0, 0.0, 1.0, 0.0, 2.0, 0.0, 1.0, 0.0, 2.0): 0.40679151345000003
(1.0, 0.0, 0.0, 1.0, 2.0, 0.0, 1.0, 0.0, 2.0): 0
(1.0, 0.0, 0.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0): 0.5
(1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 1.0, 2.0): 0.5000000000000009
(1.0, 2.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 2.0): 0.5
(1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 1.0, 0.0, 2.0): 0.5
(1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 0.0, 2.0): 0.5
(1.0, 0.0, 0.0, 0.0, 2.0, 2.0, 1.0, 0.0, 2.0): 0.5
(1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 2.0, 2.0): 0.5
(0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0): 0.491
(0.0, 2.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 0.0): 0.46355
(0.0, 2.0, 0.0, 2.0, 1.0, 2.0, 1.0, 0.0, 0.0): 0.5
(1.0, 2.0, 0.0, 2.0, 1.0, 2.0, 1.0, 0.0, 0.0): 0.47385
(1.0, 2.0, 0.0, 2.0, 1.0, 2.0, 1.0, 2.0, 0.0): 0.45
(1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 0.0): 0
(0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 2.0, 1.0): 0.5
